freq,gls,usurper,pdc_unbiased,shape_periodogram,shift_periodogram
0.1927186330414502,0.07834742213965463,0.11373147529311495,0.09323258144006068,0.04764076871761249,0.019497245954927345
0.19279169737008806,0.10147197305370449,0.12829411886552594,0.10729310074274259,0.057125721694645255,0.02071844091608696
0.1928647616987259,0.1206854524614096,0.1375159237274146,0.11798500413991632,0.06679034073658498,0.019734613294535415
0.19293782602736378,0.12484082484482564,0.13950307155162198,0.12158991369480916,0.07292608363808041,0.0171297246397691
0.19301089035600166,0.11460018922621529,0.12166749610024374,0.10612246542554174,0.06329977728343447,0.015101800761578547
0.1930839546846395,0.09687096265849109,0.10498353392963158,0.08930156636494616,0.04805448703024564,0.016736718066152338
0.19315701901327736,0.07762793246313361,0.09252009505353345,0.07178746559882636,0.03671360769585661,0.01490375523747291
0.19323008334191524,0.060444472640894496,0.08350802706948901,0.05883622875716761,0.037302294835382895,0.006471512138803621
0.19330314767055312,0.04600559342421861,0.07046725511140844,0.04741922682533396,0.039694711583112,-0.0024326256579024702
0.19337621199919097,0.032116893359176175,0.05582971423341438,0.03764120427344996,0.04126030610405272,-0.009667134958218037
0.19344927632782882,0.017340538161339673,0.04903748937040358,0.03456072478004951,0.03797304947185971,-0.00894808563625954
0.1935223406564667,0.004572727062676847,0.03151341698623296,0.019042032388996342,0.028161920775809854,-0.010667428681433803
0.19359540498510458,0.0003905580924875222,0.026166138242014053,0.015038529455846633,0.01636633784677284,-0.0037715771497414
0.19366846931374243,0.01264069584860932,0.04042693354682789,0.029573999682154274,0.015455852820158407,0.005836012659707192
0.19374153364238028,0.045228964053075214,0.06443439427687546,0.0513537533021148,0.025176365034002335,0.011479358903019115
0.19381459797101816,0.09096831765716587,0.1016335756604399,0.08777919779892318,0.04883937083510309,0.015173690187770707
0.19388766229965604,0.13587506514116401,0.13870206691430426,0.12383894589022093,0.07786229461254321,0.014626591575890174
0.1939607266282939,0.17066574408146715,0.17124266972846175,0.15517713352598556,0.09646954191382534,0.019657105237426004
0.19403379095693174,0.19246529732508721,0.19515252208254513,0.1807774183953027,0.09909365730742652,0.03396429287471448
0.19410685528556962,0.20197896987133834,0.20295957293456487,0.1896523535334552,0.08233580177329604,0.05290309547141775
0.1941799196142075,0.20287922473645387,0.20776617387630997,0.19388115975881454,0.05727330396945717,0.07528296999847169
0.19425298394284535,0.19915179113772072,0.20500168430883312,0.18954210954522588,0.04372899443503668,0.08308501668954367
0.1943260482714832,0.1893358242443925,0.17823252329905084,0.1636578490553903,0.03367157305860969,0.07450902079904934
0.19439911260012108,0.1662551140862767,0.14817603286050235,0.13618257538032086,0.03311936731077494,0.0576802074258967
0.19447217692875896,0.1265308631272268,0.1173638304502444,0.10625250685063568,0.032804378301556296,0.039289822909536004
0.1945452412573968,0.07993370460300242,0.08970269220167737,0.07939359622688544,0.02355769566468559,0.029992722693348746
0.19461830558603466,0.04170378426177009,0.05822225923477566,0.049412801412223595,0.014714503739944658,0.018568423325773884
0.19469136991467254,0.020357475666356754,0.04362950477055172,0.03571792251282401,0.005855232286671467,0.01719348458439146
0.1947644342433104,0.017153766774315054,0.04454258655438658,0.0366040834302963,0.00915199140426594,0.015126758311084293
0.19483749857194826,0.027056263300321324,0.05269836442029061,0.04414526632820153,0.02809906350787072,0.004745903629723385
0.19491056290058612,0.038907304733334,0.053252342237093596,0.04586303972587203,0.03917382488248516,-0.002974251940010612
0.194983627229224,0.04322864525767348,0.056401515615931125,0.052526473392215216,0.04805677416505112,-0.005926779110333479
0.19505669155786187,0.03864144927080164,0.05177931696001032,0.046422038990399636,0.05447130935111161,-0.014761655762035556
0.19512975588649972,0.029551533961646104,0.04931800243212966,0.042082974060251487,0.0549277367284988,-0.017785026890852023
0.19520282021513757,0.021305670229722795,0.03776062965486128,0.032145447920479644,0.04433761129116802,-0.015472350890387395
0.19527588454377545,0.01713915626070068,0.03561990658907185,0.030334191841148408,0.0378806020338188,-0.011462067587123734
0.19534894887241333,0.018680418443489572,0.03533185157193728,0.02873735322998449,0.027590052045830697,-0.0042852369205203045
0.19542201320105118,0.027905598126766757,0.037484921641805065,0.029957189608979754,0.022941817649541476,0.0001427532874197989
0.19549507752968903,0.047177049478140096,0.061818898949915234,0.050535048420783914,0.02216044586139123,0.013364398356725813
0.1955681418583269,0.0760621723586383,0.10445958051051454,0.08755423083835785,0.03548513512052055,0.02559937553964848
0.1956412061869648,0.10809377627314681,0.1419282341144276,0.12062399762319842,0.05052478439920045,0.03424346884971711
0.19571427051560264,0.13055646686211894,0.15720738649922344,0.13431210494005993,0.06386696399872306,0.032274505720404995
0.1957873348442405,0.1308687016474676,0.15979655503088278,0.13582279067787187,0.07414790637861546,0.02509519504071748
