times
56494.448611399996
56494.511657099996
56494.46284859999
56494.40528480001
56494.6893375
56494.529253999994
56494.67486819999
56494.723735800006
56494.390815499995
56554.4049113
56554.44768330001
57188.5366747
57185.48841669999
56861.386286
56861.7269643
56861.683017799995
56861.571991799996
56861.50649369999
56861.4484365
56861.63658689999
56860.386129
56860.506967199995
56860.725929199994
56860.68203230001
56860.63607940001
56860.4481969
56860.571899300005
56865.6038455
56865.5054088
56865.6999852
56865.73405469999
56865.3845675
56865.66408380001
56865.562796800004
56865.443629199995
58379.3868766
56493.6940276
56493.623516499996
56493.5643722
56493.54990319999
56493.6795581
56493.6379852
56490.708416400004
56490.71912359999
56490.427907200006
56490.5159689
56490.53043759999
56490.4134377
56856.45558119999
56856.5810158
56856.6448602
56856.39620060001
56856.68237150001
56856.7295955
56856.5209046
56551.5002566
56551.42049419999
57183.502745000005
57184.490436399996
56866.500600600004
56866.6605574
56866.3836199
56866.7352676
56866.6969658
56866.5996572
56866.439945599996
56862.385106500005
56862.5741477
56862.7278255
56862.630563
56862.52002719999
56862.4471623
56862.6771968
56550.432820500006
56550.4784386
56489.649917999996
56489.5157321
56489.440292
56489.6643868
56489.530201300004
56491.5772013
56491.6694434
56491.476059099994
56491.41241830001
56491.4615898
56491.7234283
56491.6325114
56491.397949599996
56491.68681569999
56491.61804269999
56491.5627329
56491.7089594
56552.363549
56497.71287640001
56497.459732300005
56497.6851543
56497.7256674
56497.6562168
56497.67068530001
56497.5579184
56497.482705999995
56497.407763100004
56497.699391199996
56497.57238740001
56497.58685669999
56497.3932941
56497.43079500001
56497.49717490001
56497.6171253
56497.5349898
56497.4452638
56497.6026566
56497.5205212
56497.6348931
56858.572367199995
56858.50584600001
56858.44180269999
56858.6384471
56858.7263725
56858.39438330001
56492.400554499996
56492.5231055
56492.4696474
56492.4150229
56492.484116600004
57180.5051102
57180.6246023
56553.532207200005
56553.4143956
56549.359956199994
56549.4076197
56864.69631259999
56864.5542222
56864.61780009999
56864.3826452
56864.499269500004
56864.653238900006
56864.7306973
56864.435872
57186.53302819999
56545.4431936
56545.360672
56495.7246429
56495.7039456
56495.5148514
56495.447130299995
56495.570761
56495.5536153
56495.421622300004
56495.3897142
56495.4699025
56547.397820700004
56547.3675717
57181.55325619999
57181.64902969999
57181.504123399995
57179.6223743
57179.5439084
56546.4453473
56546.379709099994
56857.7288796
56857.57364419999
56857.5073436
56857.3900028
56857.6409054
56857.4469755
57182.49474249999
57182.7031334
57178.6188281
57178.526022599995
56859.57136649999
56859.6377577
56859.392571300006
56859.722703900006
56859.442171200004
56859.5059003
56855.52228709999
56855.5754168
56855.627416999996
56855.726941199995
56855.4758273
56855.6795197
56498.581927499996
56498.684396599994
56498.43990009999
56498.477414199995
56498.6717788
56498.5674585
56498.658988300005
56498.454368499995
56498.5385676
56498.623305400004
56498.4014811
56498.3870125
56498.49425319999
56496.582151
56496.6146809
56496.4833413
56496.4056967
56496.7014953
56496.7270763
56496.658088100005
56496.4464436
56496.535688699994
56496.468873000005
56496.431975
56496.6436186
56496.5973722
56496.3912281
56496.71498019999
56496.521220200004
56496.687026499996
56496.5676816
56496.6725572
56496.6291492
56496.4978106
