star,gls,shape,shift
delCep,5.36622989119782,5.36622989119782,5.366755940594076
alfUMi,3.9722987728217634,60.184349915294,3.966513169559977
RRLyr,0.5667649929066454,0.5667649929066454,0.5667649929066454
SZCas,13.639505921450112,13.639505921450112,11.10963139956933
SZTau,3.148739032447403,3.1485646933170974,3.148739032447403
TUCas,2.199876003871216,2.139377141269919,1.517200322794911
V1154Cyg,4.924942239999992,4.924942239999992,1.6498158828510294
zetGem,10.147952701475045,10.15032927119436,0.9247456951929827
