times
58143.6725653
56369.5103814
57330.74771919999
58026.7129295
58076.7640461
57059.428703900005
57287.725023800005
56372.493782800004
58442.7771998
56925.738988
56364.51580369999
57121.40066849999
56919.72353280001
57128.3510975
57333.7386854
57124.344868800006
56922.70582159999
56280.644729299995
56929.6824518
57068.4221646
57122.353057800006
57291.75204430001
56924.7367485
57125.353107
57331.7473225
57335.6604909
57119.3949814
56923.7012702
57286.737690999995
57127.352577100006
56275.681900400006
57126.3779011
57123.3449824
56920.70120340001
56927.7058516
56365.5115602
57066.4267112
56921.719667699996
57334.735979
56371.4970158
57060.4118091
57064.446036
57067.4205004
56928.69791549999
57292.741344099995
57332.735759200004
