unique_id,instrument,bjd,rv,rv_err,fwhm,contrast,BIS
493064,Hermes,56551.6513673,-17.357,0.057,18.862108560699998,0.29,-1.1933856515999999
493234,Hermes,56552.351845000005,-18.285999999999998,0.057,19.0269459639,0.28,-0.9831689188680001
493275,Hermes,56552.718677,-19.3493688459,0.055999999999999994,18.9563013625,0.28,-0.81741181809
493397,Hermes,56553.3517357,-20.7346311541,0.055,18.720819358,0.28,-0.6444289432
493468,Hermes,56553.4249339,-20.796999999999997,0.055,18.6972711575,0.28,-0.646160108512
493484,Hermes,56553.595926600006,-20.8698155771,0.054000000000000006,18.650174756600002,0.28,-0.683413464937
493547,Hermes,56553.753032500004,-20.863184422899998,0.054000000000000006,18.5795301553,0.28,-0.726950850696
493660,Hermes,56554.3425857,-19.9318155771,0.053,18.391144551700002,0.29,-0.945671469245
493741,Hermes,56554.5197974,-19.482368845899998,0.053,18.3675963512,0.29,-1.03483617348
493852,Hermes,56554.750887099995,-18.9081844229,0.055,18.391144551700002,0.29,-1.1532206044
575530,Hermes,56855.732122500005,-20.514184422899998,0.055999999999999994,18.5559819548,0.28,-1.1054989782200002
575854,Hermes,56856.733034599994,-18.320999999999998,0.057,18.3675963512,0.29,-1.38397112788
575956,Hermes,56857.7336897,-17.021,0.059000000000000004,18.5559819548,0.28,-1.48936928556
576164,Hermes,56858.7313893,-19.3158155771,0.057999999999999996,18.5324337544,0.28,-1.21691721009
576293,Hermes,56859.727633500006,-20.3958155771,0.055999999999999994,18.3440481508,0.28,-1.15931190096
576294,Hermes,56859.7286763,-20.3968155771,0.055999999999999994,18.3440481508,0.28,-1.16683054195
576295,Hermes,56859.7297194,-20.3938155771,0.055999999999999994,18.3440481508,0.28,-1.16491863709
576404,Hermes,56860.73764380001,-18.192999999999998,0.057,18.3440481508,0.29,-1.43008440735
576405,Hermes,56860.738687,-18.2051844229,0.057,18.3440481508,0.29,-1.43435392843
576406,Hermes,56860.739729999994,-18.188,0.057,18.3440481508,0.29,-1.42677106594
576536,Hermes,56861.7318518,-16.9926311541,0.06,18.626626556199998,0.28,-1.4385313367299999
576537,Hermes,56861.73289430001,-17.0108155771,0.06,18.626626556199998,0.28,-1.4338269198299998
576538,Hermes,56861.73393709999,-17.0098155771,0.06,18.626626556199998,0.28,-1.43253482531
576666,Hermes,56862.7327436,-19.3958155771,0.057999999999999996,18.650174756600002,0.28,-1.20663451449
576667,Hermes,56862.733786699995,-19.3978155771,0.057999999999999996,18.650174756600002,0.28,-1.2052454910700001
576668,Hermes,56862.734829299996,-19.3998155771,0.057999999999999996,18.650174756600002,0.28,-1.19693483089
576883,Hermes,56864.73583509999,-18.033,0.057999999999999996,18.202758948099998,0.29,-1.53143733799
576884,Hermes,56864.7368776,-18.028,0.057999999999999996,18.202758948099998,0.29,-1.52931235309
576885,Hermes,56864.7379204,-18.026,0.057999999999999996,18.202758948099998,0.29,-1.5289147450999998
577035,Hermes,56865.7389872,-16.977,0.061,18.650174756600002,0.28,-1.5269505027099999
577036,Hermes,56865.7400294,-16.983,0.061,18.650174756600002,0.28,-1.53339385351
577037,Hermes,56865.7410722,-16.9668155771,0.061,18.650174756600002,0.28,-1.52803402896
577167,Hermes,56866.7403997,-19.4638155771,0.059000000000000004,18.6030783557,0.28,-1.21931107466
577168,Hermes,56866.7414424,-19.484,0.059000000000000004,18.626626556199998,0.28,-1.21955042914
577169,Hermes,56866.7424844,-19.486,0.059000000000000004,18.626626556199998,0.28,-1.22156202844
643262,Hermes,57178.7202911,-16.6638155771,0.063,19.4037171711,0.28,-1.7061910417200001
665449,Hermes,57283.4050199,-16.96,0.06,18.4382409526,0.28,-1.3257041186799998
665610,Hermes,57284.340564900005,-19.055,0.057,18.2263071485,0.28,-1.14817414599
665882,Hermes,57285.3905054,-17.639184422899998,0.057999999999999996,17.9201805427,0.29,-1.4594636338799998
666139,Hermes,57286.3895169,-15.41,0.064,18.1556625472,0.29,-1.85506892968
666626,Hermes,57286.74827540001,-15.396262308199999,0.065,18.3440481508,0.28,-1.8623129487799999
666795,Hermes,57287.3428719,-16.729,0.065,18.5559819548,0.28,-1.6989865943
667365,Hermes,57287.7354426,-17.878,0.063,18.5559819548,0.27,-1.5489778145299997
667650,Hermes,57289.410522399994,-17.403,0.061,18.1321143467,0.28,-1.72848298662
667972,Hermes,57291.33414859999,-16.6518155771,0.068,18.9092049616,0.27,-1.9521946156
668682,Hermes,57292.7514344,-18.6518155771,0.064,18.6030783557,0.27,-1.77266897021
668866,Hermes,57293.396522300005,-17.2448155771,0.064,18.5324337544,0.28,-1.9339650322
767600,Hermes,57791.803970500005,-12.1331844229,0.059000000000000004,19.921777581,0.27,-0.8165870530439999
767601,Hermes,57791.8071449,-12.157368845899999,0.057999999999999996,19.921777581,0.27,-0.814167053805
767707,Hermes,57792.321033500004,-13.5218155771,0.055999999999999994,19.7098437769,0.27,-0.699681960951
767727,Hermes,57792.7102648,-14.125553268800001,0.054000000000000006,19.4979099729,0.27,-0.721140362987
767837,Hermes,57793.352227999996,-13.732631154100002,0.052000000000000005,19.2153315675,0.27,-0.818075594868
767871,Hermes,57793.801930199996,-12.73,0.052000000000000005,19.0740423648,0.28,-0.867292728941
771687,Hermes,57836.348899000004,-13.5118155771,0.054000000000000006,18.5559819548,0.28,-1.07343708584
772151,Hermes,57839.7687748,-12.407,0.055999999999999994,18.9092049616,0.28,-1.05222440979
772225,Hermes,57840.3463191,-13.512631154100001,0.055,18.6972711575,0.28,-1.04230513762
772266,Hermes,57840.768538100005,-13.467553268800001,0.055,18.5795301553,0.28,-1.12091599451
848693,Hermes,58026.7679202,-13.015184422899999,0.062,19.9688739819,0.26,-0.948396670849
855805,Hermes,58067.6359717,-12.423815577100001,0.057999999999999996,18.4853373535,0.28,-1.57884478754
856180,Hermes,58070.532449900005,-13.035815577100001,0.057999999999999996,19.2153315675,0.27,-1.3697708379700002
856265,Hermes,58071.40025630001,-12.8926311541,0.055999999999999994,18.8385603602,0.28,-1.4315871103600002
856584,Hermes,58072.6243166,-10.015184422899999,0.061,19.2153315675,0.28,-1.8376369590200001
856828,Hermes,58073.4945425,-10.384,0.061,19.662747376,0.27,-1.6299131468599999
857051,Hermes,58074.40968330001,-12.8458155771,0.057999999999999996,19.4979099729,0.27,-1.3211573459200001
857617,Hermes,58076.5836847,-9.96063115412,0.061,19.3095243693,0.28,-1.73792639901
857915,Hermes,58077.7904454,-11.2448155771,0.061,19.7569401778,0.27,-1.41212355831
864246,Hermes,58141.38555,-11.415999999999999,0.06,19.8040365787,0.27,-1.55399209931
864423,Hermes,58142.4088875,-13.252631154100001,0.057,19.450813572,0.27,-1.42190698035
864590,Hermes,58143.548287,-11.350999999999999,0.057,19.0975905652,0.28,-1.6369314420299999
864760,Hermes,58144.43952669999,-9.894815577060001,0.061,19.5450063738,0.28,-1.64611295264
864934,Hermes,58145.4243215,-11.729000000000001,0.057999999999999996,19.827584779200002,0.27,-1.29391390223
865114,Hermes,58146.4688587,-13.472000000000001,0.053,19.450813572,0.27,-1.08233974113
875731,Hermes,58239.3847244,-10.4978155771,0.053,18.0143733445,0.3,-1.2326827831
875970,Hermes,58241.379659800004,-13.3981844229,0.051,18.2734035494,0.28,-0.94260805509
876139,Hermes,58242.382935,-12.827,0.051,17.8495359413,0.29,-1.1077340330399998
876307,Hermes,58243.3932163,-10.3740778853,0.054000000000000006,17.9201805427,0.3,-1.2851823905500002
876431,Hermes,58244.5671339,-11.360999999999999,0.055,18.3675963512,0.29,-1.19364613207
876722,Hermes,58246.37169169999,-12.6772623082,0.053,17.802439540399998,0.29,-1.30616016263
876897,Hermes,58247.36742740001,-10.2646311541,0.057999999999999996,17.9201805427,0.3,-1.5828725378400001
877165,Hermes,58248.365762099995,-10.775815577100001,0.059000000000000004,18.4146927521,0.29,-1.56026291247
836447,Hermes,57994.589580299995,-11.969368845899998,0.057999999999999996,19.1211387657,0.28,-0.8153162994159999
836988,Hermes,57995.5944821,-13.397,0.055999999999999994,18.7914639593,0.28,-0.767279123727
838417,Hermes,57998.53179269999,-11.884,0.057,18.9092049616,0.28,-0.8540894394480001
838930,Hermes,57999.6257457,-13.370999999999999,0.055,18.4382409526,0.28,-0.8497842523260001
839287,Hermes,58000.4909102,-11.623,0.055,18.2969517499,0.29,-1.18107359519
840355,Hermes,58001.60850930001,-9.893815577060002,0.057,18.6737229571,0.29,-1.28510957111
841132,Hermes,58002.5818814,-12.1,0.057,18.6972711575,0.28,-0.961110065166
841648,Hermes,58003.65087690001,-13.299000000000001,0.055999999999999994,18.3204999503,0.28,-1.06441475542
848325,Hermes,58025.603248,-10.1858155771,0.065,20.1101631846,0.27,-1.46564911411
848351,Hermes,58025.7685699,-10.4418155771,0.065,20.1808077859,0.27,-1.40349567979
848540,Hermes,58026.3201854,-11.908,0.064,20.1572595855,0.26,-1.17091402891
849249,Hermes,58031.7649209,-12.943,0.057,19.191783367,0.27,-0.834208443467
849250,Hermes,58031.765821099994,-12.936,0.057,19.191783367,0.27,-0.8422687379989999
850433,Hermes,58032.5190283,-11.064,0.057999999999999996,19.2624279684,0.28,-1.12762606966
850471,Hermes,58032.768457800004,-10.484631154099999,0.059000000000000004,19.3566207702,0.28,-1.18543336953
850848,Hermes,58033.77035,-10.6541844229,0.059000000000000004,19.639199175599998,0.27,-0.921093466924
851643,Hermes,58035.7693466,-12.8838155771,0.055,18.8385603602,0.28,-0.844974649132
895043,Hermes,58378.76758890001,-10.379000000000001,0.063,18.7914639593,0.29,-2.00330151815
895116,Hermes,58379.327162300004,-10.9921844229,0.063,19.0033977634,0.28,-1.8661203690700001
895250,Hermes,58380.319276300004,-13.5758155771,0.061,18.885656761099998,0.28,-1.52010711165
895251,Hermes,58380.328641,-13.5948155771,0.061,18.885656761099998,0.28,-1.52199848568
895382,Hermes,58381.327684,-13.264000000000001,0.062,18.6972711575,0.28,-1.7390258269499999
895508,Hermes,58382.32501,-10.852815577100001,0.065,19.0504941643,0.28,-2.08976164315
895638,Hermes,58383.331098,-11.1641844229,0.063,19.4979099729,0.28,-1.7698893996400002
895825,Hermes,58384.673302699994,-14.0881844229,0.06,19.0975905652,0.27,-1.3533353864
895911,Hermes,58385.324937599995,-13.395999999999999,0.06,18.9563013625,0.28,-1.56314311757
902032,Hermes,58438.4540988,-10.7411844229,0.057,19.2153315675,0.28,-1.66667586262
902615,Hermes,58439.3080962,-12.491368845899999,0.055,19.191783367,0.28,-1.3034886163500001
902733,Hermes,58439.603573099994,-13.3068155771,0.053,19.0975905652,0.27,-1.12836545106
903141,Hermes,58442.7812569,-11.2856311541,0.055999999999999994,19.450813572,0.28,-1.2328023027200001
903383,Hermes,58443.315679,-12.683,0.054000000000000006,19.3801689706,0.27,-0.9638921265829999
913078,Hermes,58543.5508785,-14.4261844229,0.049,17.9201805427,0.29,-0.846604241657
913221,Hermes,58544.57571769999,-12.7478155771,0.051,17.6846985382,0.3,-1.13616542667
913222,Hermes,58544.5766435,-12.7468155771,0.051,17.7082467386,0.3,-1.13640896816
913366,Hermes,58545.5563824,-10.8354467312,0.055,18.1085661463,0.3,-1.4342193271
913368,Hermes,58545.5661166,-10.8294467312,0.055,18.1085661463,0.3,-1.43793639299
913519,Hermes,58546.6143571,-12.660446731199999,0.055999999999999994,18.1792107476,0.29,-1.25207282475
999266,Hermes,59321.53457099991,-15.487815577062197,0.049,18.485337353492948,0.28,-0.7186278548581715
999374,Hermes,59322.52730449988,-15.871184422937803,0.047,18.13211434673831,0.29,-0.7550925864626059
999480,Hermes,59323.47831139992,-13.472000000000001,0.049,18.03792154493707,0.3,-1.1687661937750577
999584,Hermes,59324.50455419999,-12.804,0.053,18.391144551691717,0.29,-1.2372493153030657
