times
57164.622099
57164.728485
58266.631603999995
59641.760578999994
59641.643431
58228.781447
59363.659025
58232.768496000004
57160.74714400001
57160.616428999994
57876.75246900001
59639.84553099999
59639.626548
57878.631570000005
58189.83295599999
59628.77611900001
57476.801027999994
59643.71619400001
59643.638111
57155.724321
57155.644333000004
59585.817233
59364.763286
58231.59145
58192.82565499999
58191.916551
59625.731555
59625.85316
58226.725473
58187.83366799999
58230.650539999995
58227.580599
59629.781863
57154.632505999994
57154.72313
59630.748461
59630.848165999996
58264.586719000006
58274.680578
58188.846832
59638.657084000006
59638.852291999996
58271.51379
57159.747591
57159.656458000005
59636.586121
59636.879888
57158.752712
57158.655399
58270.607339
59640.623085
59640.769991999994
58262.660658
58263.660342999996
58193.797320000005
59578.839222
59361.547721
58265.645938
59637.853335
59626.766157000005
59626.829737
57875.510146
57162.618693
57162.713425
58229.758192999994
58261.69459400001
59642.65094
59642.795265
59571.848495000006
57156.75103099999
57156.63175
58272.613139999994
58273.53499400001
57165.680812
57165.631612
58233.748699
59564.850162
