times
56494.4234674
56494.7077021
56494.712969800006
56494.4321707
56554.3930137
56554.45881719999
56554.576320800006
57188.4803625
57188.529721599996
57185.5367444
56861.397810300004
56861.592525600005
56861.4742238
56861.6666467
56860.4740498
56860.5909899
56860.39771830001
56865.5847352
56865.4554077
56865.3963398
56865.6525534
56493.4871887
56493.481400900004
56493.577384899996
56493.583173
56493.492977199996
56493.6556594
56493.7154515
56493.661447000006
56493.7221215
56493.70293860001
56493.5301745
56493.709663199996
56493.5243868
56490.65679990001
56490.4986778
56490.6971767
56490.504465900005
56490.4556655
56490.6417585
56490.7330081
56490.46145340001
56490.64816619999
56856.5679265
56856.384784099995
56856.6158577
56856.474310800004
56856.67075240001
56551.447116999996
57183.5389556
57183.4906006
57184.5379572
57184.4783082
56866.6486341
56866.580132300005
56866.45238359999
56862.6012868
56862.47317030001
56862.660261699995
56550.408290499996
56550.357840799996
56489.5477416
56489.3967646
56489.63127230001
56489.6999835
56489.67395599999
56489.5811576
56489.586945300005
56489.67941799999
56489.4050661
56489.7057713
56489.6370597
56489.54195390001
56489.68520630001
56491.545580900005
56491.6521417
56491.423972000004
56491.42976009999
56491.59953589999
56491.657930400004
56491.5513685
56491.59374730001
56858.610750499996
56858.5595105
56858.6670865
56492.4559513
56492.4507444
56492.5555043
56492.549716199996
56492.4473003
57180.54406669999
57180.61140090001
57180.499023899996
56553.431984
56553.3962566
56549.393150699994
56864.39484419999
56864.588276400005
56864.4595827
57186.526925800004
57186.48095140001
56545.381247599995
56495.4928222
56495.588584000005
56495.599870000005
56495.542337
56495.5943714
56495.4986102
56495.4812464
56495.5365488
56495.4870342
56495.604674
56495.4356906
56495.5249719
56495.5307604
56547.428278
56547.3555821
56547.38595009999
57181.546059099994
57181.642764
57179.60991980001
57179.5693227
57179.537569500004
56546.393067499994
56546.43320959999
56546.3620814
56857.4658416
56857.6127885
56857.561763800004
56857.3788092
56857.6683566
57182.6819697
57182.527180699995
57182.488527199996
57178.5628473
57178.5200346
56859.663619700004
56859.46106469999
56859.38116139999
56855.7155732
56855.66078069999
56855.46407819999
56498.642218199995
56498.648005999996
56498.42595319999
56498.4201656
