times
55894.683230400005
55894.687180299996
55895.6434466
55896.6301008
55896.6350967
55897.48036369999
55898.451612
55899.574708500004
55900.4602196
55900.58424630001
55901.479326199995
55901.622975900005
57327.7377893
57328.4209295
57329.6444779
57330.6526436
57331.6496513
57332.641084899995
57333.64552869999
57334.6427475
57335.56215700001
57567.6895842
57568.7008845
57568.707803900004
57569.6879403
57569.694594199995
57572.693418099996
57572.700199399995
57573.712893699994
57690.36386919999
57691.6366339
57693.3950941
57694.3838071
57695.4042217
57698.6499997
57699.407641499994
57700.5538144
