star,gls,shape,shift
delCep,5.36622989119782,5.36622989119782,5.3699144041196805
alfUMi,3.9722987728217634,367.19215734836644,3.9708507902800303
RRLyr,0.5667649929066454,0.5667649929066454,0.5667649929066454
SZCas,13.639505921450112,12.247342041369922,11.10963139956933
SZTau,3.148739032447403,3.148739032447403,3.148739032447403
TUCas,2.199876003871216,2.139377141269919,0.6066154644084578
V1154Cyg,4.924942239999992,4.925584009903562,1.2555698951004794
zetGem,10.147952701475045,10.147952701475045,0.9247456951929827
