star,period,gls,shape,shift,residual_gls,residual_shape,residual_shift
ASASJ103158-5814.7,1.1192,1.1191657809042086,0.9970205224616284,1.1191657809042086,-3.421909579137683e-05,-0.12217947753837155,-3.421909579137683e-05
BGCru,3.34254,3.3423978622264165,3.3428467472468606,3.3423978622264165,-0.0001421377735835172,0.0003067472468605281,-0.0001421377735835172
QZNor,3.786811,3.7865403931740618,990.5860135714283,3.7865403931740618,-0.0002706068259383798,986.7992025714284,-0.0002706068259383798
RCru,5.82568,5.826408814065732,5.826408814065732,1.203165863787375,0.0007288140657317754,0.0007288140657317754,-4.622514136212625
V1048Cen,0.9224049999999999,0.9203068380320676,,0.9175172609534364,-0.0020981619679323327,,-0.004887739046563477
V1210Cen,4.317,4.498667351351417,,0.8080130679611769,0.18166735135141643,,-3.508986932038823
zetGem,10.149531,0.9976753805447479,5.084326250247874,10.652371117573754,-9.151855619455251,-5.065204749752126,0.5028401175737542
