star,period,gls,shape,shift,residual_gls,residual_shape,residual_shift,range_gls,range_shape,range_shift
alfUMi,3.9720129999999996,3.9722987728217634,60.184349915294,3.971333333819985,0.0002857728217637856,56.212336915294,-0.000679666180014582,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['Hbeta', '4000_4200']","['Hbeta', '7420_7520', 'Halpha']"
delCep,5.366267,5.36622989119782,5.36622989119782,5.366755940594076,-3.7108802179552924e-05,-3.7108802179552924e-05,0.0004889405940762259,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['Hbeta', '4000_4200', '5000_5100']"
RRLyr,0.5667770000000001,0.5667649929066454,0.5667649929066454,0.5667649929066454,-1.200709335469341e-05,-1.200709335469341e-05,-1.200709335469341e-05,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['5000_5100', '5000_5200', '4000_4200', '7420_7520', 'Halpha']"
SZCas,13.638960999999998,13.639505921450114,13.639505921450114,12.243190399999964,0.000544921450115865,0.000544921450115865,-1.3957706000000343,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['4000_4200', 'Halpha']",['Halpha']
SZTau,3.148432,3.148739032447403,3.148564693317097,3.148564693317097,0.0003070324474028219,0.00013269331709686583,0.00013269331709686583,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['Hbeta', '4000_4200', '7420_7520']","['Hbeta', 'Halpha']"
TUCas,2.139298,2.199876003871216,2.139377141269919,1.548561812967336,0.06057800387121581,7.914126991881432e-05,-0.5907361870326642,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['4000_4200', '5000_5200', '5000_5100']",['Hbeta']
V1154Cyg,4.925416,4.924942239999992,4.925584009903561,4.924300637311092,-0.0004737600000082054,0.0001680099035610283,-0.001115362688908661,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['Hbeta', '5000_5200']",['Hbeta']
zetGem,10.149531,10.147952701475043,10.150329271194359,10.152706954321838,-0.0015782985249561676,0.0007982711943590459,0.003175954321838148,"['5000_5100', '5000_5200', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['5000_5100', 'Hbeta', '4000_4200', '7420_7520', 'Halpha']","['Hbeta', '7420_7520', 'Halpha']"
