freq,gls,usurper,pdc_unbiased,shape_periodogram,shift_periodogram
1.807666800494201,0.31928009659025514,0.25433087141790556,0.24921798605080475,0.09337614792558734,0.19962998263199735
1.8077383176491275,0.3419585362292268,0.27560095380439165,0.2723852287928255,0.0942139441567546,0.22171150156533778
1.807809834804054,0.3551986518824796,0.28850959749044497,0.2878364431167094,0.09162926385831723,0.2375342214549126
1.8078813519589807,0.3591386995480338,0.29325401317841854,0.29506876032293755,0.08758290055016985,0.2458716479216797
1.8079528691139073,0.35448705089751953,0.2880382954986054,0.2922956152218684,0.08082433588714827,0.24539176590492606
1.8080243862688339,0.34222039675017873,0.2758910670167128,0.2820489070366091,0.07141950667084467,0.23860303939642444
1.8080959034237605,0.3233568454124227,0.25673603890410107,0.2650479946209684,0.06054216165374576,0.22593403417684405
1.808167420578687,0.2988536227110307,0.23324941655418277,0.24316088308233774,0.05016431624873694,0.20861584162835464
1.8082389377336137,0.26964209498924085,0.20505499418077988,0.21578281777917538,0.03780468716513554,0.1870107208151116
1.8083104548885403,0.23676826987783361,0.1752333939819441,0.1850815604666634,0.02824515095007789,0.16154348530070153
1.8083819720434668,0.20156838482580416,0.14494483853045695,0.15293027338254045,0.020300499157590916,0.1343488468900678
1.8084534891983934,0.1657912577836599,0.11644313226311356,0.12268063680836999,0.01447707632960049,0.1083058374690177
1.80852500635332,0.13158586417573953,0.08978612539535959,0.09349515589501671,0.01130111340166287,0.08236483777687653
1.8085965235082466,0.10130308802683871,0.0669398042177024,0.06863694703127615,0.009336999227995267,0.060039083018503914
1.8086680406631732,0.07711768777075091,0.05073527525989046,0.05049175458548024,0.010018929357178049,0.042963892065418695
1.8087395578180998,0.06055782479488968,0.03882993919094654,0.037543321197964025,0.010556273516053814,0.03076514837744689
1.8088110749730264,0.052104839661085096,0.03299399334985883,0.031654557602600025,0.012064566934515264,0.024740905447033196
1.808882592127953,0.05103812356211714,0.03043849053528248,0.029741387969659694,0.013218861906358084,0.02253267102735195
1.8089541092828796,0.05561262165450828,0.03289708224697982,0.03374634350221832,0.014245458829032973,0.025854331612472064
1.8090256264378062,0.06350797120167684,0.037318875633495265,0.03975669725223715,0.015945616510839436,0.030780495054275298
